name,year,type,link,second_name,sex,id
Димов Геннадий Иванович,1981,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-356.ln-ru,Иванович,m,3179
Динер Карл ,1923,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50353.ln-ru,"",m,3180
Дирак Поль Адриен Морис,1931,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50355.ln-ru,Адриен,m,3181
Дирихле Лежён Иоганн Петер Густав,1837,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50356.ln-ru,Иоганн,m,3182
Диц Христиан Фридрих,1855,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50357.ln-ru,Фридрих,m,3183
Дмитриев Александр Михайлович,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-829.ln-ru,Михайлович,m,3184
Дмитриев Анатолий Васильевич,1994,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2315.ln-ru,Васильевич,m,3185
Дмитриев Владимир Григорьевич,2006,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-58637.ln-ru,Григорьевич,m,3186
Дмитриев Лев Александрович,1984,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50358.ln-ru,Александрович,m,3187
Дмитриев Николай Константинович,1943,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50359.ln-ru,Константинович,m,3188
Дмитриевский Алексей Афанасьевич,1903,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50360.ln-ru,Афанасьевич,m,3189
Добаткин Владимир Иванович,1979,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1381.ln-ru,Иванович,m,3190
Добиаш-Рожденственская Ольга Антоновна,1929,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50362.ln-ru,Антоновна,f,3191
Добре Габриель-Огюст ,1861,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50363.ln-ru,"",m,3192
Добрецов Геннадий Евгеньевич,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63210.ln-ru,Евгеньевич,m,3193
Добровольский Владимир Владимирович,1946,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50364.ln-ru,Владимирович,m,3194
Доброклонский Михаил Васильевич,1943,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50365.ln-ru,Васильевич,m,3195
Добролюбов Сергей Анатольевич,2006,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-58686.ln-ru,Анатольевич,m,3196
Дове Генрих Вильгельм,1842,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50366.ln-ru,Вильгельм,m,3197
Догель Александр Станиславович,1894,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50367.ln-ru,Станиславович,m,3198
Догель Валентин Александрович,1939,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50368.ln-ru,Александрович,m,3199
Додин Давид Абрамович,2000,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49242.ln-ru,Абрамович,m,3200
Дози Рейнхарт Питер Анн,1878,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50369.ln-ru,Питер,m,3201
Докукин Александр Викторович,1976,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50370.ln-ru,Викторович,m,3202
Долло Луи ,1928,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50372.ln-ru,"",m,3203
Долотов Юрий Сергеевич,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2108.ln-ru,Сергеевич,m,3204
Домашнев Анатолий Иванович,1990,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2561.ln-ru,Иванович,m,3205
Домогацкий Григорий Владимирович,2008,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-629.ln-ru,Владимирович,m,3206
Домрачев Виктор Андрианович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63055.ln-ru,Андрианович,m,3207
Домрачев Георгий Алексеевич,1991,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1194.ln-ru,Алексеевич,m,3208
Дондерс Франц Корнелиус,1887,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50374.ln-ru,Корнелиус,m,3209
Доннер Андрей Иванович (Андерс Северин),1897,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50376.ln-ru,Иванович,m,3210
Дорн Антон ,1904,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50379.ln-ru,"",m,3211
Дороговцев Анатолий Павлович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63056.ln-ru,Павлович,m,3212
Дорохов Алексей Семенович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64238.ln-ru,Семенович,m,3213
Достоевский Федор Михайлович,1877,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50382.ln-ru,Михайлович,m,3214
Драгунов Юрий Григорьевич,2006,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-58645.ln-ru,Григорьевич,m,3215
Драпкина Оксана Михайловна,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64286.ln-ru,Михайловна,f,3216
Дринов Марин Степанович,1898,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50384.ln-ru,Степанович,m,3217
Дружинин Василий Григорьевич,1920,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50386.ln-ru,Григорьевич,m,3218
Дружинин Сергей Иванович,1933,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50388.ln-ru,Иванович,m,3219
Дружинина Елена Иоасафовна,1981,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2220.ln-ru,Иоасафовна,f,3220
Дубинин Владимир Николаевич,2003,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-53780.ln-ru,Николаевич,m,3221
Дубовицкий Федор Иванович,1979,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50393.ln-ru,Иванович,m,3222
Дуданов Иван Петрович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63213.ln-ru,Петрович,m,3223
Дулов Виктор Георгиевич,1979,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-830.ln-ru,Георгиевич,m,3224
Думанский Антон Владимирович,1933,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50397.ln-ru,Владимирович,m,3225
Дурнев Андрей Дмитриевич,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63214.ln-ru,Дмитриевич,m,3226
Дурнев Андрей Дмитриевич,,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64751.ln-ru,Дмитриевич,m,3227
Дурново Николай Николаевич,1924,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50398.ln-ru,Николаевич,m,3228
Духов Николай Леонидович,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50399.ln-ru,Леонидович,m,3229
Дыбо Анна Владимировна,2008,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-58856.ln-ru,Владимировна,f,3230
Дыбовский Бенедикт (Иванович),1928,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50401.ln-ru,(Иванович),m,3231
Дыгало Николай Николаевич,2011,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-62021.ln-ru,Николаевич,m,3232
Дымкин Александр Михайлович,1981,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50402.ln-ru,Михайлович,m,3233
Дынник Михаил Александрович,1958,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50403.ln-ru,Александрович,m,3234
Дьяков Анатолий Федорович,1994,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-696.ln-ru,Федорович,m,3235
Дьяконов Кирилл Николаевич,2003,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-53866.ln-ru,Николаевич,m,3236
Дьяченко Василий Петрович,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50405.ln-ru,Петрович,m,3237
Дэвидсон Томас ,1880,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50407.ln-ru,"",m,3238
Дэли (Дейли) Реджиналд Олдворт,1929,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50408.ln-ru,Реджиналд,m,3239
Дюамель Жан-Мари-Констан ,1859,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50409.ln-ru,"",m,3240
Дюбуа-Реймон Эмиль Генрих,1892,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50411.ln-ru,Генрих,m,3241
Дювернуа Жорж-Луи ,1840,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50412.ln-ru,"",m,3242
Дювийар де Дюран Эммануэль-Этьенн ,1806,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50414.ln-ru,Дюран,m,3243
Дюйзен Инесса Валерьевна,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64181.ln-ru,Валерьевна,f,3244
Дюма Жан-Батист-Андре ,1845,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50415.ln-ru,"",m,3245
Дюмаев Кирилл Михайлович,1987,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1195.ln-ru,Михайлович,m,3246
Дюпарк Луи-Клод ,1912,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50417.ln-ru,"",m,3247
Евсеев Иван Евсеевич,1914,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-50419.ln-ru,Евсеевич,m,3248
