text,link,type,time,file_name,id
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 18 мая 2015 г. № 435/нк (архит.,геогр.,геол-мин.,техн.,физ-мат.)",http://vak.ed.gov.ru/documents/10179/1889900/435-%D0%BD%D0%BA.pdf/bc2b4122-af91-4ead-9883-fd38a89f6f9b,кандидат,18 мая 2015,435-нк.pdf,581
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 18 мая 2015 г. № 436/нк (искусст.,истор.,пед.,полит.,филол.);",http://vak.ed.gov.ru/documents/10179/1889900/436-%D0%BD%D0%BA.pdf/9cbf77ca-b2a5-4b13-b59e-2bde4e3fa4df,кандидат,18 мая 2015,436-нк.pdf,582
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 18 мая 2015 г. № 437/нк (биол.,ветер.,мед.)",http://vak.ed.gov.ru/documents/10179/1889900/437-%D0%BD%D0%BA.pdf/96c48cd9-2899-4c69-a7c1-8f7fdf644572,кандидат,18 мая 2015,437-нк.pdf,583
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 18 мая 2015 г. № 438/нк (филол.),http://vak.ed.gov.ru/documents/10179/1889900/438-%D0%BD%D0%BA.pdf/50e83a7e-9515-4582-bc1f-254f59547f46,кандидат,18 мая 2015,438-нк.pdf,584
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 27 апреля 2015 г. № 409/нк (биол.,мед.,сельскохоз.,техн.,фарм.)",http://vak.ed.gov.ru/documents/10179/0/409%D0%BD%D0%BA.pdf/e7a84ec6-ca45-43d4-a30d-d6ab9ab03626,доктор,27 апреля 2015,409нк.pdf,585
" Приказ Минобрнауки России о выдаче дипломов кандидата наук от 27 апреля 2015 г. № 410/нк (биолог.,мед.,сельскохоз.,техн.)",http://vak.ed.gov.ru/documents/10179/0/410%D0%BD%D0%BA.pdf/a82a0d05-3b22-4046-ab77-be542d8d5952,кандидат,27 апреля 2015,410нк.pdf,586
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 27 апреля 2015 г. № 411/нк (биолог.,геол-мин.,культ.,соц.,техн.,физ-мат.,филос.,хим.)",http://vak.ed.gov.ru/documents/10179/0/411-%D0%BD%D0%BA.pdf/bb3c9f83-cf6d-4b45-984c-a4c240bb4316,доктор,27 апреля 2015,411-нк.pdf,587
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 27 апреля 2015 г. № 412/нк (культ.,соц., филол., филос.)",http://vak.ed.gov.ru/documents/10179/0/412-%D0%BD%D0%BA.pdf/326760ff-c47d-490f-b8a8-cdb63c92dff9,кандидат,27 апреля 2015,412-нк.pdf,588
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 27 апреля 2015 г. № 413/нк (биол.,мед.,фарм.)",http://vak.ed.gov.ru/documents/10179/0/413-%D0%BD%D0%BA.pdf/1df8d369-25e5-48cf-9e6a-30f2b0cc0d36,кандидат,27 апреля 2015,413-нк.pdf,589
"Приказ о выдаче дипломов доктора наук от 27 ноября 2018 г. № 308/нк; (биол.,мед.,с/х.,тех.,фарм.);",http://vak.ed.gov.ru/documents/10179/0/308%D0%BD%D0%BA.pdf/c38e4400-fea1-4432-a86a-9e39f78121c1,доктор,27 ноября 2018,308нк.pdf,59
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 27 апреля 2015 г. № 414/нк (геол-мин.,техн.,физ-мат.,хим.)",http://vak.ed.gov.ru/documents/10179/0/414-%D0%BD%D0%BA.pdf/6b0d1f12-e542-442e-b822-85ec8e11ca19,кандидат,27 апреля 2015,414-нк.pdf,590
 Приказ Минобрнауки России о выдаче дипломов кандидата наук от 27 апреля 2015 г. № 415/нк (техн.) ,http://vak.ed.gov.ru/documents/10179/0/415-%D0%BD%D0%BA.pdf/5e17b221-a878-4220-8da5-194b4a805573,кандидат,27 апреля 2015,415-нк.pdf,591
 Приказ Минобрнауки России о выдаче дипломов доктора наук от 27 апреля 2015 г. № 417/нк (мед.) ,http://vak.ed.gov.ru/documents/10179/0/417-%D0%BD%D0%BA.pdf/d4ac95c4-03a0-4a42-b747-1779b7f41e09,доктор,27 апреля 2015,417-нк.pdf,592
" Приказ Минобрнауки России о выдаче дипломов кандидата наук от 27 апреля 2015 г. № 419/нк (мед.,пед.,техн.,эконом.)",http://vak.ed.gov.ru/documents/10179/0/419-%D0%BD%D0%BA.pdf/a58ebafa-f79f-4e29-bd54-a5bb493f65f7,кандидат,27 апреля 2015,419-нк.pdf,593
 Приказ Минобрнауки России о выдаче диплома доктора наук от 27 апреля 2015 г. № 420/нк (техн.),http://vak.ed.gov.ru/documents/10179/0/420-%D0%BD%D0%BA.pdf/0ac68c6f-e7da-48c2-8bd0-d7eb11af4d76,доктор,27 апреля 2015,420-нк.pdf,594
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 13 апреля 2015 г. № 357/нк (истор.,соц.,филол.,филос.,эконом.)",http://vak.ed.gov.ru/documents/10179/1889900/357-%D0%BD%D0%BA.pdf/4db6575a-b158-4ecb-8fb2-3bac2e23c075,доктор,13 апреля 2015,357-нк.pdf,595
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 13 апреля 2015 г. № 358/нк (эконом.);,http://vak.ed.gov.ru/documents/10179/1889900/358-%D0%BD%D0%BA.pdf/e6b14703-dfea-4042-b063-8643415051cc,кандидат,13 апреля 2015,358-нк.pdf,596
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 13 апреля 2015 г. № 359/нк (техн.,истор.,пед.,псих.,эконом.,юрид.);",http://vak.ed.gov.ru/documents/10179/1889900/359-%D0%BD%D0%BA.pdf/b223e533-c250-4d6e-ae3d-58ef5202683c,кандидат,13 апреля 2015,359-нк.pdf,597
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 13 апреля 2015 г. № 360/нк (искусс.,филол.);",http://vak.ed.gov.ru/documents/10179/1889900/360-%D0%BD%D0%BA.pdf/1c533954-4c42-4798-a952-5d04d0e2163f,кандидат,13 апреля 2015,360-нк.pdf,598
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 13 апреля 2015 г. № 361/нк (культ.,соц.,филол.,филос.);",http://vak.ed.gov.ru/documents/10179/1889900/361-%D0%BD%D0%BA.pdf/a6d41df4-1eaa-4d32-aa97-39f8a8f75863,кандидат,13 апреля 2015,361-нк.pdf,599
"Приказ о выдаче дипломов кандидата наук от 14 марта 2019 г. №229/нк (истор., пед., псих., полит., соц., филол., эконом., юрид.);",http://vak.ed.gov.ru/documents/10179/0/229_%D0%BD%D0%BA/cf9ff405-3429-4d9b-b087-66d9d1fbffc4,кандидат,14 марта 2019,229_нк,6
"Приказ о выдаче дипломов доктора наук № 283/нк от 15 ноября 2018 г. (истор., культ., пед., филол., филос., юрид., полит., эконом.);",http://vak.ed.gov.ru/documents/10179/0/283%D0%BD%D0%BA..pdf/6a8ef766-2a52-47a4-ae84-66036617a95c,доктор,15 ноября 2018,283нк..pdf,60
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 13 апреля 2015 г. № 362/нк (истор., соц., эконом.);",http://vak.ed.gov.ru/documents/10179/1889900/362-%D0%BD%D0%BA.pdf/99229f66-9b62-4bdd-a236-eaf233aca032,доктор,13 апреля 2015,362-нк.pdf,600
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 6 апреля 2015 г. № 320/нк (пед., физ-мат.);",http://vak.ed.gov.ru/documents/10179/2367652/320-%D0%BD%D0%BA.pdf/bf13e7f3-f408-446d-9642-9b4cbf6a2569,доктор,6 апреля 2015,320-нк.pdf,601
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 6 апреля 2015 г. № 321/нк (сельх., техн.);",http://vak.ed.gov.ru/documents/10179/2367652/321-%D0%BD%D0%BA.pdf/d4f7f8ab-3762-4f1b-a4ff-140e55308ddf,доктор,6 апреля 2015,321-нк.pdf,602
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 6 апреля 2015 г. № 322/нк (архит., техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/2367652/322-%D0%BD%D0%BA.pdf/f431d422-0926-42d6-8d88-03707c28e133,доктор,6 апреля 2015,322-нк.pdf,603
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 6 апреля 2015 г. № 323/нк (пед., псих.);",http://vak.ed.gov.ru/documents/10179/2367652/323-%D0%BD%D0%BA.pdf/d9d6478c-6598-4156-9264-01882905a103,доктор,6 апреля 2015,323-нк.pdf,604
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 6 апреля 2015 г. № 324/нк (техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/2367652/324-%D0%BD%D0%BA.pdf/2dbfe3bd-c06d-4fb9-b507-f7cf00e64cb9,кандидат,6 апреля 2015,324-нк.pdf,605
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 6 апреля 2015 г. № 325/нк (архит., техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/2367652/325-%D0%BD%D0%BA.pdf/36c76e49-5237-4ab4-a793-138c7ddad21a,кандидат,6 апреля 2015,325-нк.pdf,606
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 6 апреля 2015 г. № 326/нк (техн., хим.);",http://vak.ed.gov.ru/documents/10179/2367652/326-%D0%BD%D0%BA.pdf/dd0c8323-d12f-4f92-b09a-724e9b2d3c14,кандидат,6 апреля 2015,326-нк.pdf,607
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 6 апреля 2015 г. № 327/нк (полит.);,http://vak.ed.gov.ru/documents/10179/2367652/327-%D0%BD%D0%BA.pdf/5c345c62-f211-4bac-8f72-6621bf2b0e6e,кандидат,6 апреля 2015,327-нк.pdf,608
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 6 апреля 2015 г. № 328/нк (хим., физ-мат.);",http://vak.ed.gov.ru/documents/10179/2367652/328-%D0%BD%D0%BA.pdf/65104dc4-dc92-4f8a-9f51-91adbd0c6ca2,кандидат,6 апреля 2015,328-нк.pdf,609
"Приказ о выдаче дипломов кандидата наук № 284/нк от 15 ноября 2018 г. (истор., искусст., культ., пед., полит., псих., соц., филол., филос., юрид.).",http://vak.ed.gov.ru/documents/10179/0/284%D0%BD%D0%BA..pdf/c9a8fb13-c8c5-4df8-b1a9-d3deb9fe126a,кандидат,15 ноября 2018,284нк..pdf,61
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 30 марта 2015 г. № 275/нк (биол.,мед.,сельх.);",http://vak.ed.gov.ru/documents/10179/1889900/275-%D0%BD%D0%BA.pdf/298e26f9-6960-47e8-81de-96ab16ce2b1b,доктор,30 марта 2015,275-нк.pdf,610
Приказ Минобрнауки России о выдаче дипломов доктора наук от 30 марта 2015 г. № 276/нк (мед.);,http://vak.ed.gov.ru/documents/10179/1889900/276-%D0%BD%D0%BA%281%29.pdf/8c5df232-af48-4db1-9592-54d005585192,доктор,30 марта 2015,276-нк(1).pdf,611
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 марта 2015 г. № 277/нк (биол.,мед.,фарм.);",http://vak.ed.gov.ru/documents/10179/1889900/277-%D0%BD%D0%BA.pdf/6b512b9a-1727-473f-821a-238805b27fe2,кандидат,30 марта 2015,277-нк.pdf,612
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 марта 2015 г. № 278/нк (биол., мед., сельх., техн.);",http://vak.ed.gov.ru/documents/10179/1889900/278-%D0%BD%D0%BA.pdf/36d20c90-7b1f-45c2-a2c4-7056027676d8,кандидат,30 марта 2015,278-нк.pdf,613
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 марта 2015 г. № 279/нк (филол.);,http://vak.ed.gov.ru/documents/10179/1889900/279-%D0%BD%D0%BA.pdf/d8caf1d4-f825-4916-a743-e99f693e61cd,кандидат,30 марта 2015,279-нк.pdf,614
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 10 марта 2015 г.№ 221/нк (соц.,филос.,юрид.);",http://vak.ed.gov.ru/documents/10179/2036475/221-%D0%BD%D0%BA.pdf/811ad4c7-29f2-4831-a09b-0770fcf07e6a,доктор,10 марта 2015,221-нк.pdf,615
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 10 марта 2015 г.№ 222/нк (техн.,юрид.);",http://vak.ed.gov.ru/documents/10179/2036475/222-%D0%BD%D0%BA.pdf/96f974b4-0ea5-4aee-8f5f-4d94e57c8473,доктор,10 марта 2015,222-нк.pdf,616
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 марта 2015 г.№ 223/нк (культ.,соц.,филос.,юрид.);",http://vak.ed.gov.ru/documents/10179/2036475/223-%D0%BD%D0%BA.pdf/deb70735-aaaa-41f8-ab47-8a2b72672dfc,кандидат,10 марта 2015,223-нк.pdf,617
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 16 марта 2015 г.№ 225/нк (искусст.,истор.,пед.,фило.,эконом.);",http://vak.ed.gov.ru/documents/10179/2036475/225-%D0%BD%D0%BA.pdf/c2959f99-11df-4f74-b17e-b8d38ec71fff,доктор,16 марта 2015,225-нк.pdf,618
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 16 марта 2015 г.№ 226/нк (искусст.,истор.,пед.,филол.);",http://vak.ed.gov.ru/documents/10179/2036475/226-%D0%BD%D0%BA.pdf/d0988383-7176-4112-ba54-0ea727579c62,кандидат,16 марта 2015,226-нк.pdf,619
